GR,s,h,rho,rho_scaled,window,rep,pi,t
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,294,3.429221105527639e-05,2345
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,295,1.1970201005025108e-05,2418
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,296,2.449100502512564e-05,2373
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,297,2.633301507537689e-05,2364
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,298,3.305557788944724e-05,2717
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,299,1.943628140703517e-05,2551
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,300,2.6324371859296496e-05,2576
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,301,1.5028844221105514e-05,2552
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,302,2.590120603015076e-05,2652
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,303,3.096211055276384e-05,2450
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,304,1.601768844221103e-05,2314
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,305,1.809683417085427e-05,2332
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,306,3.392954773869347e-05,2396
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,307,3.964281407035176e-05,2426
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,308,2.4035326633165847e-05,2590
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,309,2.8335728643216092e-05,2835
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,310,3.176783919597991e-05,2493
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,311,2.794366834170855e-05,2515
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,312,3.550150753768844e-05,2398
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,313,1.9440603015075374e-05,2289
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,314,3.120211055276384e-05,2441
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,315,2.8934221105527663e-05,2422
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,316,2.13473366834171e-05,2429
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,317,3.172743718592964e-05,2479
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,318,3.3578140703517606e-05,2646
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,319,2.1406331658291466e-05,2359
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,320,2.6554723618090463e-05,2532
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,321,1.5181909547738684e-05,2389
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,322,3.060688442211058e-05,2504
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,323,2.3327236180904517e-05,2522
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,324,3.569929648241209e-05,2409
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,325,2.3867336683417105e-05,2492
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,326,3.0731909547738715e-05,2443
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,327,3.334773869346736e-05,2567
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,328,3.8357587939698485e-05,2420
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,329,2.990793969849244e-05,2416
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,330,1.809376884422109e-05,2390
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,331,1.7049095477386928e-05,2405
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,332,2.652914572864322e-05,2389
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,333,2.0328944723618094e-05,2397
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,334,3.169467336683417e-05,2445
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,335,2.5946532663316628e-05,2443
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,336,3.4491407035175895e-05,2393
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,337,2.0136984924623103e-05,2408
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,338,2.825939698492466e-05,2521
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,339,1.5035879396984914e-05,2344
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,340,3.88491457286432e-05,2496
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,341,2.1007839195979903e-05,2385
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,342,2.812286432160805e-05,2531
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,343,2.3350653266331663e-05,2611
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,344,2.8156783919598007e-05,2707
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,345,3.6809095477386935e-05,2306
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,346,2.5212663316582917e-05,2389
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,347,4.454291457286426e-05,2675
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,348,2.0518190954773877e-05,2457
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,349,1.7288241206030146e-05,2436
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,350,3.574633165829142e-05,2335
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,351,2.3483366834170877e-05,2426
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,352,2.359422110552764e-05,2250
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,353,2.0496331658291445e-05,2412
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,354,2.9539949748743724e-05,2452
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,355,2.78327135678392e-05,2538
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,356,9.960904522613058e-06,2530
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,357,3.1406231155778896e-05,2455
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,358,1.985874371859296e-05,2411
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,359,3.10295477386935e-05,2431
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,360,3.973562814070351e-05,2374
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,361,3.878477386934671e-05,2511
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,362,3.57923618090452e-05,2407
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,363,2.636055276381909e-05,2418
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,364,1.8912412060301487e-05,2278
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,365,1.8171658291457267e-05,2492
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,366,3.750608040201003e-05,2424
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,367,2.808889447236181e-05,2438
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,368,2.161608040201007e-05,2715
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,369,1.522567839195978e-05,2313
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,370,3.098939698492462e-05,2336
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,371,2.944864321608041e-05,2452
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,372,3.80480904522613e-05,2476
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,373,1.7489597989949745e-05,2416
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,374,2.5482211055276365e-05,2409
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,375,2.534562814070352e-05,2467
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,376,3.403326633165828e-05,2461
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,377,2.983266331658292e-05,2632
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,378,2.9760000000000017e-05,2408
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,379,2.032804020100502e-05,2379
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,380,2.888894472361808e-05,2450
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,381,1.9029045226130648e-05,2433
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,382,2.546919597989951e-05,2649
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,383,1.598522613065326e-05,2244
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,384,2.453195979899497e-05,2584
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,385,2.62273366834171e-05,2517
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,386,3.232381909547741e-05,2434
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,387,1.817361809045225e-05,2326
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,388,3.545180904522614e-05,2478
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,389,1.854231155778894e-05,2331
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,390,2.8194070351758807e-05,2364
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,391,3.953145728643214e-05,2456
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,392,2.6353768844221124e-05,2386
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,393,3.1803467336683444e-05,2574
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,394,3.029562814070353e-05,2481
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,395,3.722386934673362e-05,2457
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,396,4.3245879396984896e-05,2561
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,397,2.7009195979899516e-05,2434
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,398,2.352381909547738e-05,2536
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,399,3.0086733668341702e-05,2506
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,400,2.5407135678391952e-05,2408
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,401,2.084145728643217e-05,2392
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,402,2.509809045226132e-05,2646
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,403,2.3961356783919625e-05,2399
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,404,2.646457286432161e-05,2368
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,405,1.6486532663316573e-05,2402
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,406,3.05481407035176e-05,2388
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,407,2.8435276381909547e-05,2746
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,408,3.172055276381911e-05,2467
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,409,3.164628140703522e-05,2344
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,410,1.2705879396984915e-05,2389
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,411,2.4676934673366863e-05,2363
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,412,1.7314974874371835e-05,2535
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,413,3.206412060301511e-05,2322
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,414,1.9181708542713584e-05,2480
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,415,3.926391959798997e-05,2432
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,416,1.5127688442211027e-05,2330
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,417,2.966713567839198e-05,2297
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,418,2.8955929648241238e-05,2641
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,419,3.1600251256281435e-05,2395
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,420,4.878361809045223e-05,2411
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,421,1.64196984924623e-05,2305
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,422,2.2549547738693483e-05,2428
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,423,1.7632763819095477e-05,2363
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,424,1.9814120603015087e-05,2500
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,425,1.535467336683416e-05,2335
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,426,1.9302412060301515e-05,2267
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,427,3.036613065326635e-05,2479
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,428,2.919417085427135e-05,2659
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,429,1.979653266331658e-05,2269
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,430,2.2552361809045215e-05,2387
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,431,2.0238442211055305e-05,2241
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,432,2.242391959798994e-05,2402
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,433,3.0042311557788945e-05,2528
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,434,3.2298190954773886e-05,2246
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,435,2.1979447236180904e-05,2542
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,436,1.6776130653266323e-05,2370
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,437,2.2042613065326637e-05,2427
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,438,3.728773869346732e-05,2406
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,439,2.337346733668343e-05,2388
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,440,3.3796783919598e-05,2470
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,441,3.5653819095477384e-05,2380
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,442,2.5086281407035183e-05,2327
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,443,2.8954974874371835e-05,2570
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,444,2.568562814070352e-05,2512
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,445,1.967743718592965e-05,2499
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,446,2.7502613065326625e-05,2487
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,447,1.74345728643216e-05,2499
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,448,1.4106180904522594e-05,2352
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,449,1.0340804020100495e-05,2420
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,450,2.652884422110554e-05,2382
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,451,2.1806080402010043e-05,2316
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,452,2.8898643216080408e-05,2436
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,453,1.8685829145728647e-05,2444
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,454,1.879396984924625e-05,2412
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,455,3.249788944723619e-05,2447
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,456,1.2899497487437176e-05,2704
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,457,2.974693467336684e-05,2433
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,458,3.635959798994976e-05,2554
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,459,3.985718592964823e-05,2370
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,460,2.0757135678391947e-05,2355
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,461,3.074753768844224e-05,2322
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,462,2.3831658291457287e-05,2588
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,463,3.308698492462312e-05,2364
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,464,1.8192160804020085e-05,2368
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,465,2.226045226130654e-05,2508
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,466,2.4923567839196008e-05,2403
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,467,1.390909547738692e-05,2419
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,468,4.341748743718593e-05,2432
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,469,2.774959798994977e-05,2362
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,470,2.064929648241208e-05,2441
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,471,2.4222763819095487e-05,2556
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,472,2.9670452261306573e-05,2572
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,473,1.7702613065326645e-05,2375
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,474,2.079311557788947e-05,2808
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,475,1.3000753768844207e-05,2252
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,476,2.668773869346736e-05,2346
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,477,3.8301708542713554e-05,2415
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,478,2.1948793969849235e-05,2590
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,479,1.227120603015074e-05,2573
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,480,1.4067437185929646e-05,2331
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,481,3.6736331658291456e-05,2735
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,482,1.888844221105525e-05,2343
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,483,2.389894472361811e-05,2639
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,484,2.04470351758794e-05,2307
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,485,1.529718592964822e-05,2363
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,486,3.395211055276381e-05,2475
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,487,2.9237035175879423e-05,2370
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,488,2.6791306532663345e-05,2379
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,489,3.2477035175879395e-05,2699
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,490,2.187195979899497e-05,2363
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,491,1.6923417085427123e-05,2290
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,492,3.066437185929652e-05,2505
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,493,2.5157788944723648e-05,2449
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,494,1.824522613065326e-05,2510
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,495,2.9698140703517616e-05,2307
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,496,8.020351758793964e-06,2333
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,497,2.325577889447235e-05,2489
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,498,1.4728592964824117e-05,2439
100,0.05,0.2,5e-08,4.9999999999999996e-06,chr2,499,3.4950854271356795e-05,2315
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,1,2.8748391959799e-05,2360
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,2,4.179482412060298e-05,2417
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,3,2.4922763819095483e-05,2351
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,4,3.870085427135677e-05,2489
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,5,3.497919597989952e-05,2499
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,6,3.696271356783918e-05,2416
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,7,3.3484271356783906e-05,2468
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,8,4.010718592964821e-05,2454
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,9,4.298683417085421e-05,2661
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,10,2.376597989949751e-05,2438
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,11,3.6566783919598e-05,2528
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,12,4.141170854271356e-05,2305
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,13,3.2346130653266335e-05,2326
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,14,4.3102763819095485e-05,2531
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,15,3.11997487437186e-05,2443
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,16,3.2915025125628146e-05,2360
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,17,3.611221105527638e-05,2317
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,18,3.437502512562814e-05,2420
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,19,3.4626331658291464e-05,2428
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,20,2.774582914572866e-05,2425
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,21,3.573693467336683e-05,2542
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,22,3.125331658291456e-05,2396
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,23,3.836914572864318e-05,2679
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,24,3.970351758793963e-05,2358
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,25,3.804145728643218e-05,2506
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,26,2.807266331658292e-05,2487
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,27,4.2213065326633125e-05,2396
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,28,2.407432160804021e-05,2436
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,29,3.8468291457286425e-05,2491
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,30,3.620929648241205e-05,2567
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,31,2.162341708542713e-05,2293
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,32,3.24605025125628e-05,2398
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,33,2.273155778894476e-05,2349
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,34,3.40562311557789e-05,2534
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,35,4.207673366834168e-05,2304
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,36,3.104844221105529e-05,2456
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,37,3.6224120603015073e-05,2582
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,38,4.2032311557788906e-05,2428
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,39,3.562904522613062e-05,2534
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,40,3.587924623115577e-05,2434
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,41,3.724708542713569e-05,2480
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,42,3.602527638190956e-05,2422
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,43,3.6483869346733655e-05,2751
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,44,3.392180904522612e-05,2506
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,45,4.3792261306532615e-05,2432
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,46,4.1793216080402e-05,2312
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,47,4.294070351758795e-05,2468
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,48,3.290542713567839e-05,2401
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,49,2.459984924623114e-05,2395
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,50,3.414301507537691e-05,2410
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,51,3.998844221105528e-05,2595
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,52,2.441798994974873e-05,2419
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,53,2.303708542713571e-05,2330
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,54,3.856130653266329e-05,2513
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,55,3.5240703517587944e-05,2485
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,56,3.0145628140703548e-05,2328
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,57,3.340331658291459e-05,2449
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,58,3.578532663316584e-05,2316
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,59,2.181994974874372e-05,2315
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,60,4.407231155778892e-05,2375
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,61,3.142708542713568e-05,2352
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,62,3.826497487437182e-05,2645
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,63,3.716527638190952e-05,2423
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,64,3.411507537688442e-05,2495
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,65,1.4181758793969835e-05,2385
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,66,3.43294472361809e-05,2300
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,67,2.521286432160806e-05,2506
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,68,1.966658291457287e-05,2313
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,69,3.059557788944727e-05,2353
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,70,2.887386934673371e-05,2712
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,71,4.7981055276381854e-05,2432
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,72,4.531306532663309e-05,2457
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,73,3.107879396984929e-05,2336
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,74,3.900859296482408e-05,2358
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,75,2.2898140703517583e-05,2371
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,76,2.328552763819096e-05,2341
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,77,2.283909547738697e-05,2282
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,78,3.544467336683417e-05,2378
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,79,3.2305678391959825e-05,2692
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,80,3.228984924623116e-05,2285
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,81,4.018402010050245e-05,2770
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,82,3.2631708542713576e-05,2340
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,83,2.6647537688442247e-05,2653
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,84,3.4096381909547735e-05,2392
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,85,3.5065376884422105e-05,2364
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,86,3.55529648241206e-05,2327
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,87,3.5797989949748725e-05,2570
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,88,3.2468793969849266e-05,2464
