GR,s,h,rho,rho_scaled,window,rep,pi,t
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,295,1.7908894472361795e-05,2304
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,296,2.7568241206030173e-05,2336
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,297,2.6932361809045224e-05,2640
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,298,4.014140703517584e-05,2385
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,299,4.199055276381905e-05,2457
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,300,4.068723618090447e-05,2579
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,301,2.729572864321608e-05,2467
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,302,3.89465326633166e-05,2448
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,303,2.822743718592967e-05,2346
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,304,2.931145728643219e-05,2426
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,305,4.698547738693468e-05,2438
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,306,2.837849246231157e-05,2316
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,307,2.20486432160804e-05,2333
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,308,3.476688442211055e-05,2567
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,309,3.172452261306534e-05,2474
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,310,3.2895326633165843e-05,2410
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,311,3.867241206030149e-05,2454
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,312,1.6307386934673343e-05,2497
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,313,3.672814070351756e-05,2456
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,314,2.5367638190954797e-05,2414
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,315,2.4041959798994967e-05,2430
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,316,4.0365628140703504e-05,2591
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,317,3.198472361809046e-05,2363
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,318,2.045055276381909e-05,2427
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,319,2.38972864321608e-05,2348
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,320,2.6007487437185924e-05,2364
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,321,3.4573969849246224e-05,2525
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,322,2.0865226130653276e-05,2320
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,323,2.386608040201005e-05,2256
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,324,2.807844221105529e-05,2336
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,325,3.273683417085425e-05,2482
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,326,3.1577537688442225e-05,2377
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,327,2.8150000000000003e-05,2518
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,328,3.023396984924624e-05,2392
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,329,3.918085427135677e-05,2373
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,330,3.3991959798994995e-05,2554
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,331,2.824462311557789e-05,2427
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,332,2.61708542713568e-05,2282
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,333,3.914170854271354e-05,2516
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,334,3.796412060301507e-05,2699
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,335,3.828929648241208e-05,2461
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,336,3.869864321608037e-05,2404
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,337,1.0269949748743709e-05,2303
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,338,3.079120603015079e-05,2427
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,339,2.552100502512569e-05,2450
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,340,3.004819095477388e-05,2393
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,341,3.540693467336682e-05,2370
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,342,2.431351758793969e-05,2357
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,343,2.70782914572864e-05,2513
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,344,3.1638341708542705e-05,2454
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,345,3.5105527638190955e-05,2434
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,346,4.448703517587937e-05,2497
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,347,2.6554271356783903e-05,2397
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,348,3.3562462311557785e-05,2414
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,349,2.7043366834170863e-05,2426
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,350,2.082738693467337e-05,2363
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,351,3.3404221105527625e-05,2451
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,352,1.7532864321608037e-05,2334
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,353,1.9802713567839204e-05,2296
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,354,2.467185929648244e-05,2391
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,355,3.2033819095477374e-05,2408
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,356,3.3122964824120634e-05,2427
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,357,3.8844572864321616e-05,2513
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,358,2.7782964824120618e-05,2670
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,359,3.2403567839196e-05,2402
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,360,2.384859296482412e-05,2473
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,361,3.1713567839196006e-05,2363
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,362,5.1084271356783886e-05,2659
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,363,5.461874371859289e-05,2355
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,364,2.192824120603016e-05,2383
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,365,2.7816231155778894e-05,2385
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,366,1.6742462311557777e-05,2429
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,367,3.469984924623117e-05,2400
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,368,3.192567839195982e-05,2392
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,369,2.468125628140705e-05,2431
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,370,3.9426683417085386e-05,2372
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,371,3.310341708542712e-05,2543
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,372,3.559809045226131e-05,2408
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,373,3.582537688442216e-05,2468
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,374,2.5469698492462325e-05,2350
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,375,3.213658291457289e-05,2480
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,376,2.6211959798994992e-05,2330
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,377,3.614839195979898e-05,2309
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,378,1.4828291457286416e-05,2293
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,379,2.76514572864322e-05,2412
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,380,2.8700150753768877e-05,2390
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,381,3.202959798994977e-05,2484
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,382,3.185040201005026e-05,2499
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,383,3.2204422110552775e-05,2285
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,384,3.8865125628140704e-05,2438
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,385,2.46451256281407e-05,2347
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,386,3.473185929648243e-05,2466
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,387,3.140150753768845e-05,2380
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,388,2.808874371859297e-05,2378
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,389,3.072145728643216e-05,2466
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,390,2.5738442211055287e-05,2372
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,391,2.773070351758796e-05,2441
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,392,2.4808442211055287e-05,2480
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,393,2.7433969849246265e-05,2360
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,394,2.877693467336685e-05,2436
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,395,3.701492462311557e-05,2485
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,396,3.441648241206028e-05,2401
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,397,3.69905025125628e-05,2418
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,398,3.712170854271356e-05,2495
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,399,1.8319849246231157e-05,2390
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,400,3.994190954773867e-05,2504
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,401,2.3897839195979894e-05,2405
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,402,1.553266331658291e-05,2305
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,403,4.12098492462311e-05,2470
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,404,1.888603015075378e-05,2389
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,405,4.131959798994971e-05,2395
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,406,2.25278894472362e-05,2422
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,407,2.2190502512562804e-05,2498
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,408,2.859452261306535e-05,2306
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,409,2.6343065326633163e-05,2376
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,410,3.464783919597993e-05,2327
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,411,2.9531708542713585e-05,2445
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,412,1.9452512562814064e-05,2343
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,413,1.093984924623115e-05,2408
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,414,3.061155778894473e-05,2368
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,415,2.560386934673369e-05,2482
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,416,3.025804020100505e-05,2369
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,417,3.746919597989949e-05,2493
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,418,2.300206030150755e-05,2430
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,419,4.165301507537688e-05,2557
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,420,3.538417085427136e-05,2351
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,421,2.3337839195979902e-05,2346
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,422,3.249000000000003e-05,2697
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,423,2.4410000000000012e-05,2478
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,424,3.661125628140701e-05,2409
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,425,1.761567839195979e-05,2442
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,426,4.743512562814069e-05,2486
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,427,3.07592462311558e-05,2321
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,428,1.82075376884422e-05,2376
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,429,2.179402010050252e-05,2514
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,430,2.6490552763819094e-05,2359
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,431,3.133989949748745e-05,2477
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,432,4.027271356783921e-05,2482
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,433,3.360211055276384e-05,2376
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,434,1.2491356783919587e-05,2407
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,435,2.9691306532663328e-05,2471
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,436,1.819778894472361e-05,2420
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,437,3.224748743718594e-05,2453
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,438,3.1518090452261335e-05,2448
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,439,2.6674723618090445e-05,2358
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,440,2.3571457286432165e-05,2470
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,441,3.605291457286434e-05,2605
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,442,3.667889447236182e-05,2467
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,443,3.716974874371856e-05,2385
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,444,1.9104221105527627e-05,2507
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,445,1.662155778894471e-05,2355
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,446,2.6221507537688463e-05,2403
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,447,1.7064673366834166e-05,2317
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,448,2.3020351758793968e-05,2423
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,449,3.3143467336683415e-05,2572
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,450,3.344386934673367e-05,2393
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,451,4.218336683417081e-05,2386
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,452,3.815919597989946e-05,2487
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,453,2.532100502512564e-05,2507
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,454,2.991391959798996e-05,2357
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,455,3.155281407035176e-05,2545
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,456,3.701753768844221e-05,2398
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,457,2.536326633165832e-05,2296
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,458,2.759160804020101e-05,2329
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,459,3.1949597989949776e-05,2396
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,460,2.3956381909547754e-05,2435
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,461,2.544447236180905e-05,2403
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,462,3.122402010050254e-05,2400
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,463,3.704185929648242e-05,2456
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,464,3.286763819095476e-05,2490
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,465,2.8495427135678387e-05,2424
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,466,3.17970351758794e-05,2345
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,467,2.0594974874371855e-05,2401
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,468,2.686341708542717e-05,2417
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,469,3.4466783919598e-05,2478
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,470,3.8263316582914576e-05,2427
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,471,2.965105527638193e-05,2508
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,472,3.1094623115577905e-05,2446
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,473,3.32846733668342e-05,2243
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,474,3.037658291457287e-05,2413
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,475,3.498944723618091e-05,2455
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,476,2.400522613065325e-05,2531
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,477,2.454929648241205e-05,2380
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,478,3.613261306532664e-05,2365
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,479,2.3357135678391967e-05,2388
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,480,3.3850201005025134e-05,2586
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,481,3.1474321608040225e-05,2336
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,482,3.398522613065326e-05,2496
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,483,2.6219547738693483e-05,2452
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,484,3.710557788944724e-05,2467
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,485,3.713502512562813e-05,2413
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,486,2.9522763819095483e-05,2756
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,487,3.130402010050256e-05,2555
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,488,2.6853266331658288e-05,2471
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,489,3.2743618090452275e-05,2467
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,490,3.235025125628142e-05,2511
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,491,2.245291457286432e-05,2324
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,492,3.958572864321605e-05,2453
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,493,2.776331658291458e-05,2347
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,494,2.8378793969849256e-05,2438
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,495,2.9028592964824127e-05,2424
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,496,2.9721758793969856e-05,2308
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,497,3.181341708542714e-05,2465
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,498,2.382718592964824e-05,2387
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,499,2.3704974874371864e-05,2451
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,1,2.794396984924626e-05,2497
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,2,3.544180904522612e-05,2392
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,3,3.2109899497487434e-05,2470
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,4,3.9176432160804e-05,2482
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,5,4.563969849246225e-05,2373
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,6,4.361155778894467e-05,2574
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,7,3.594557788944724e-05,2433
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,8,4.253793969849243e-05,2461
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,9,3.525396984924622e-05,2524
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,10,3.951638190954772e-05,2342
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,11,3.870628140703517e-05,2363
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,12,3.574532663316584e-05,2388
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,13,3.691864321608039e-05,2479
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,14,3.3039447236180896e-05,2414
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,15,3.130768844221106e-05,2351
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,16,3.5857437185929635e-05,2404
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,17,2.926763819095478e-05,2357
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,18,4.539954773869346e-05,2391
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,19,4.03828140703517e-05,2373
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,20,4.586532663316581e-05,2416
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,21,2.6290502512562825e-05,2492
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,22,4.098271356783917e-05,2384
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,23,2.924994974874372e-05,2342
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,24,3.5376582914572875e-05,2327
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,25,2.8668944723618105e-05,2477
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,26,3.918748743718591e-05,2573
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,27,3.853879396984923e-05,2338
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,28,3.536909547738693e-05,2405
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,29,2.764688442211057e-05,2494
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,30,2.2960552763819103e-05,2409
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,31,3.357653266331658e-05,2446
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,32,4.685899497487436e-05,2502
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,33,3.624939698492463e-05,2371
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,34,3.564708542713566e-05,2497
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,35,2.907979899497489e-05,2392
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,36,3.0328693467336704e-05,2433
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,37,3.5811809045226124e-05,2442
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,38,3.875457286432164e-05,2424
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,39,3.922050251256283e-05,2285
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,40,2.6819597989949755e-05,2386
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,41,2.997150753768844e-05,2417
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,42,3.875386934673363e-05,2461
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,43,3.5557889447236165e-05,2363
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,44,3.959608040201007e-05,2393
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,45,4.5508743718592914e-05,2517
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,46,3.9844824120603005e-05,2526
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,47,3.961859296482411e-05,2475
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,48,3.344829145728643e-05,2343
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,49,3.395623115577892e-05,2484
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,50,2.7148894472361815e-05,2310
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,51,2.7140402010050257e-05,2382
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,52,3.209211055276386e-05,2376
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,53,3.8887788944723606e-05,2447
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,54,4.909542713567831e-05,2444
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,55,3.780472361809045e-05,2500
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,56,2.564567839195981e-05,2277
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,57,3.294522613065328e-05,2364
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,58,3.209030150753767e-05,2411
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,59,2.2718040201005023e-05,2294
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,60,3.5137286432160785e-05,2471
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,61,3.246547738693469e-05,2523
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,62,2.0520653266331644e-05,2358
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,63,4.160336683417083e-05,2373
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,64,3.377512562814073e-05,2377
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,65,4.024552763819092e-05,2374
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,66,3.25516582914573e-05,2495
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,67,3.81001507537688e-05,2365
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,68,3.243180904522613e-05,2297
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,69,4.048683417085425e-05,2432
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,70,4.304100502512556e-05,2436
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,71,3.568110552763819e-05,2428
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,72,3.56556783919598e-05,2408
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,73,3.486688442211055e-05,2349
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,74,3.865055276381907e-05,2473
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,75,3.000829145728645e-05,2379
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,76,4.058457286432156e-05,2317
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,77,3.2475477386934694e-05,2328
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,78,5.3093668341708495e-05,2412
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,79,3.892984924623115e-05,2334
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,80,3.917190954773868e-05,2394
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,81,4.213773869346726e-05,2405
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,82,3.443718592964827e-05,2472
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,83,3.719814070351755e-05,2416
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,84,3.4508743718592945e-05,2563
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,85,3.671633165829144e-05,2487
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,86,3.8811407035175854e-05,2514
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,87,3.107522613065328e-05,2516
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,88,4.152547738693464e-05,2469
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,89,3.5591306532663326e-05,2475
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,90,4.343251256281412e-05,2493
